"sigla_tribunal","procedimento","ramo_justica","sigla_grau","uf_oj","municipio_oj","id_ultimo_oj","nome","mesano_cnm1","mesano_sent","casos_novos_2026","julgados_2026","prim_sent2026","suspensos_2026","dessobrestados_2026","cumprimento_meta1","distm2_a","julgm2_a","suspm2_a","cumprimento_meta2a","distm2_ant","julgm2_ant","suspm2_ant","desom2_ant","cumprimento_meta2ant","distm4_a","julgm4_a","suspm4_a","cumprimento_meta4a","distm4_b","julgm4_b","suspm4_b","cumprimento_meta4b"
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","ALTOS",14460,"47ª ZONA ELEITORAL DO PIAUÍ",NA,"Abr 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","AMARANTE",14420,"8ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Set 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","AVELINO LOPES",14500,"88ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jul 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRAS",14418,"6ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRAS",14418,"6ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRAS",14418,"6ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jan 2026",0,1,1,0,0,Inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRAS",14418,"6ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRAS",14418,"6ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Out 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Abr 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Ago 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Dez 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Dez 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Dez 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Dez 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jan 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jun 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Mai 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BARRO DURO",14487,"74ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Mar 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BOM JESUS",14428,"15ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jul 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BOM JESUS",14428,"15ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jun 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BOM JESUS",14428,"15ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BURITI DOS LOPES",14446,"33ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Abr 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BURITI DOS LOPES",14446,"33ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BURITI DOS LOPES",14446,"33ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jan 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BURITI DOS LOPES",14446,"33ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jul 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BURITI DOS LOPES",14446,"33ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jun 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BURITI DOS LOPES",14446,"33ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","BURITI DOS LOPES",14446,"33ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Out 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14419,"7ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Abr 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14419,"7ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Ago 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14419,"7ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Mai 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14419,"7ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Mar 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14419,"7ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Abr 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Abr 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Abr 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2026",0,1,1,0,0,Inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jan 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jul 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jun 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Out 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Set 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Set 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Set 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CAMPO MAIOR",14508,"96ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Set 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CANTO DO BURITI",14449,"36ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CANTO DO BURITI",14449,"36ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CANTO DO BURITI",14449,"36ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CANTO DO BURITI",14449,"36ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jul 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CANTO DO BURITI",14449,"36ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Nov 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CANTO DO BURITI",14449,"36ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Nov 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CARACOL",14491,"79ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Abr 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CARACOL",14491,"79ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CARACOL",14491,"79ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Mai 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CARACOL",14491,"79ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Mar 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CASTELO DO PIAUI",14447,"34ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","COCAL",14466,"53ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","COCAL",14466,"53ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","COCAL",14466,"53ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jan 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CORRENTE",14435,"22ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Ago 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CORRENTE",14435,"22ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Ago 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CORRENTE",14435,"22ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jan 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CORRENTE",14435,"22ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Mar 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CORRENTE",14435,"22ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CORRENTE",14435,"22ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Nov 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CORRENTE",14435,"22ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Out 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CORRENTE",14435,"22ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Out 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CORRENTE",14435,"22ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Set 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CRISTINO CASTRO",14472,"59ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Abr 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CRISTINO CASTRO",14472,"59ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Ago 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CRISTINO CASTRO",14472,"59ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Mar 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CRISTINO CASTRO",14472,"59ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Nov 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","CRISTINO CASTRO",14472,"59ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Nov 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","DEMERVAL LOBAO",14467,"54ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Ago 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","DEMERVAL LOBAO",14467,"54ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Dez 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","DEMERVAL LOBAO",14467,"54ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Dez 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","DEMERVAL LOBAO",14467,"54ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Nov 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","DEMERVAL LOBAO",14467,"54ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Out 2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","ELESBAO VELOSO",14461,"48ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Ago 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","ELESBAO VELOSO",14461,"48ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Mar 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","ELESBAO VELOSO",14461,"48ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","ELESBAO VELOSO",14461,"48ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Nov 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","ELESBAO VELOSO",14461,"48ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Set 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","ELESBAO VELOSO",14461,"48ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Set 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","ESPERANTINA",14454,"41ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Abr 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","ESPERANTINA",14454,"41ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Dez 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","ESPERANTINA",14454,"41ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Fev 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PI","Conhecimento criminal","Justiça Eleitoral","G1","PI","ESPERANTINA",14454,"41ª ZONA ELEITORAL DO PIAUÍ","Dez 2025","Jan 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
