"sigla_tribunal","procedimento","ramo_justica","sigla_grau","uf_oj","municipio_oj","id_ultimo_oj","nome","mesano_cnm1","mesano_sent","casos_novos_2026","julgados_2026","prim_sent2026","suspensos_2026","dessobrestados_2026","cumprimento_meta1","distm2_a","julgm2_a","suspm2_a","cumprimento_meta2a","distm2_ant","julgm2_ant","suspm2_ant","desom2_ant","cumprimento_meta2ant","distm4_a","julgm4_a","suspm4_a","cumprimento_meta4a","distm4_b","julgm4_b","suspm4_b","cumprimento_meta4b"
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ACARÁ",30537,"94º CARTÓRIO ELEITORAL","Dez 2025","Mar 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ACARÁ",30537,"94º CARTÓRIO ELEITORAL","Dez 2025","Nov 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","AFUÁ",30459,"16º CARTÓRIO ELEITORAL","Dez 2025","Jul 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALENQUER",30464,"21º CARTÓRIO ELEITORAL","Dez 2025","Dez 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALENQUER",30464,"21º CARTÓRIO ELEITORAL","Dez 2025","Jul 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALENQUER",30464,"21º CARTÓRIO ELEITORAL","Dez 2025","Jul 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALENQUER",30464,"21º CARTÓRIO ELEITORAL","Dez 2025","Jun 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALENQUER",30464,"21º CARTÓRIO ELEITORAL","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALENQUER",30464,"21º CARTÓRIO ELEITORAL","Dez 2025","Nov 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALENQUER",30464,"21º CARTÓRIO ELEITORAL","Dez 2025","Out 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALMEIRIM",30498,"55º CARTÓRIO ELEITORAL","Dez 2025","Dez 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Abr 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Abr 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Ago 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Dez 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Dez 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Fev 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Jan 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Jun 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Mai 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Mai 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Mar 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Mar 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Nov 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Out 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Set 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ALTAMIRA",30461,"18º CARTÓRIO ELEITORAL","Dez 2025","Set 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30486,"43º CARTÓRIO ELEITORAL","Dez 2025","Abr 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30486,"43º CARTÓRIO ELEITORAL","Dez 2025","Ago 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30486,"43º CARTÓRIO ELEITORAL","Dez 2025","Dez 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30486,"43º CARTÓRIO ELEITORAL","Dez 2025","Jun 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30486,"43º CARTÓRIO ELEITORAL","Dez 2025","Jun 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30486,"43º CARTÓRIO ELEITORAL","Dez 2025","Mai 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30486,"43º CARTÓRIO ELEITORAL","Dez 2025","Mai 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30486,"43º CARTÓRIO ELEITORAL","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30486,"43º CARTÓRIO ELEITORAL","Dez 2025","Nov 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30486,"43º CARTÓRIO ELEITORAL","Dez 2025","Set 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30515,"72º CARTÓRIO ELEITORAL","Dez 2025","Dez 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30515,"72º CARTÓRIO ELEITORAL","Dez 2025","Dez 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30515,"72º CARTÓRIO ELEITORAL","Dez 2025","Jan 2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30515,"72º CARTÓRIO ELEITORAL","Dez 2025","Jul 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30515,"72º CARTÓRIO ELEITORAL","Dez 2025","Mai 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",30515,"72º CARTÓRIO ELEITORAL","Dez 2025","NA NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",88089,"107º CARTÓRIO ELEITORAL","Dez 2025","Dez 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","ANANINDEUA",88089,"107º CARTÓRIO ELEITORAL","Dez 2025","Jun 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","AUGUSTO CORREA",30495,"52º CARTÓRIO ELEITORAL","Dez 2025","Ago 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","AUGUSTO CORREA",30495,"52º CARTÓRIO ELEITORAL","Dez 2025","Ago 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","AUGUSTO CORREA",30495,"52º CARTÓRIO ELEITORAL","Dez 2025","Out 2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BAIÃO",30478,"35º CARTÓRIO ELEITORAL","Dez 2025","Fev 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BAIÃO",30478,"35º CARTÓRIO ELEITORAL","Dez 2025","Jul 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BAIÃO",30478,"35º CARTÓRIO ELEITORAL","Dez 2025","Jun 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BAIÃO",30478,"35º CARTÓRIO ELEITORAL","Dez 2025","Set 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BARCARENA",30508,"65º CARTÓRIO ELEITORAL","Dez 2025","Jan 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BARCARENA",30508,"65º CARTÓRIO ELEITORAL","Dez 2025","Jun 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BARCARENA",30508,"65º CARTÓRIO ELEITORAL","Dez 2025","Mai 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BARCARENA",30508,"65º CARTÓRIO ELEITORAL","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BARCARENA",30508,"65º CARTÓRIO ELEITORAL","Dez 2025","Set 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Abr 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Abr 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Ago 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Ago 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Dez 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Dez 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Fev 2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Fev 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Fev 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Jan 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Jan 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Jul 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Jul 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Jun 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Jun 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Jun 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Mai 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Mai 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Mai 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Mar 2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Mar 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Mar 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Nov 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Out 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Out 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Set 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30444,"1º CARTÓRIO ELEITORAL","Dez 2025","Set 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30471,"28º CARTÓRIO ELEITORAL","Dez 2025","Jan 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30471,"28º CARTÓRIO ELEITORAL","Dez 2025","Jul 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30471,"28º CARTÓRIO ELEITORAL","Dez 2025","Jun 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30471,"28º CARTÓRIO ELEITORAL","Dez 2025","Out 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30473,"30º CARTÓRIO ELEITORAL","Dez 2025","Mar 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30516,"73º CARTÓRIO ELEITORAL","Dez 2025","Mai 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30516,"73º CARTÓRIO ELEITORAL","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30519,"76º CARTÓRIO ELEITORAL","Dez 2025","Dez 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30519,"76º CARTÓRIO ELEITORAL","Dez 2025","Mai 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30538,"95º CARTÓRIO ELEITORAL","Dez 2025","Jun 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30539,"96º CARTÓRIO ELEITORAL","Dez 2025","Abr 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PA","Conhecimento criminal","Justiça Eleitoral","G1","PA","BELEM",30539,"96º CARTÓRIO ELEITORAL","Dez 2025","Out 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
